text,label,language
yes ola zebi penalty 9bel menno coupfranc dial serghat sefra dial aboulfat7 najm din m9asch lballon,insult,darija
yes the moon is moroccan wa 9awdo msalin karkom al 9lawi,insult,darija
yes zebi je fais que de bug,insult,darija
yilmaz wla zebi sir chouf lik tamtil ra lamisse khassha li ykhounha,insult,darija
yn3al tboun mkoum kamlin,insult,darija
ynaetiz yemak ya seaal tae chkopi w nik jed leblad hadi jamais tetsgm blad zebi,insult,darija
yo je uiss carrément fatigué ajd zebi,insult,darija
yo rare zebi wat ga je iedereen lastigvallen a kk hond gedraag je man voordat ik je kk benen ga breken,insult,darija
yugo saison 1 ahahah go à laventure zebi cest génial on va sauver le monde,insult,darija
yuna grosse chienne zebi je commençais à lapprécie c quoi ça mdrr la grosse lâche je vais pt un câble cest débile,insult,darija
z3ma l9lawi la n3sna hanyin yak,insult,darija
zaml on dit pas 3atay c’est eux ça,insult,darija
zbi chhad n3as fia,insult,darija
zbi dik jalila makysmiwha ta kdir lmra 45 3am,insult,darija
zebbi na que 15 cm,insult,darija
zebi lah ihdik houda,insult,darija
zebi mdrr,insult,darija
zebi the bee *نحله*,insult,darija
zebi 150m nchri biha tonobil nhet fiha tremti,insult,darija
zebi 19h48 jai une érection,insult,darija
zebi 1h30 de marche de prado jusquà chez moi jai plus de force wsh,insult,darija
zebi 2023 c’est loin faudra la ps5 et tout,insult,darija
zebi 23 ans aujourd’hui je me rapproche du mariage inshallah,insult,darija
zebi 2ème du nom je viendrai l’adouber en personne,insult,darija
zebi 3 déviations sur une ligne c’est trop wesh,insult,darija
zebi bon bah fait le en douce comme kamil hein nsm,insult,darija
zebi c moi où on as tous un bilel qu’on appelle grosse tête ou ovni de part à sa grosse tête ptdr,insult,darija
zebi c negan,insult,darija
zebi c qd le combat j’en peux plus,insult,darija
zebi c qui eriksen,insult,darija
zebi c qui qui veut mon compte la,insult,darija
zebi c quoi ce rêve de fou,insult,darija
zebi c quoi ton prénom enft psq c stressant tu connais mais jco pas,insult,darija
zebi c tard,insult,darija
zebi c trop,insult,darija
zebi c trop lourd la combi en ça augmente le risque de cancer vu que c du rayonnement *وجه المهرج*,insult,darija
zebi c’est 3025 ou 20 mdr,insult,darija
zebi c’est chaud crise cardiaque d’un coup,insult,darija
zebi c’est complexe,insult,darija
zebi c’est pas possible mi temps de merde,insult,darija
zebi c’est quoi ça,insult,darija
zebi c’est quoi ça ça tweete sur les piercings des meufs wsh,insult,darija
zebi c’est quoi ce sujet,insult,darija
zebi c’est vrai,insult,darija
zebi c’est vrai ça *وجه باكي*,insult,darija
zebi c’était le néant *مرتاح*,insult,darija
zebi ça a claqué macron on va tous finir puni cet été,insult,darija
zebi ça a tourné 30 fois dans ma tl tout ça à cause dune personne,insult,darija
zebi ça c’est co sur mon compte twitter jsp qui c’est,insult,darija
zebi ça coupe,insult,darija
zebi ça coupe sa loca et ça me laisse en ouvert tqt que je sais pertinemment ce que tu fais mdrr,insult,darija
zebi ça coûte combien en carrosserie,insult,darija
zebi ça fait 1h je suis dans le train on a toujours pas bougé,insult,darija
zebi ca fait 20 minutes ca avance pas la fcpe ya personne,insult,darija
zebi ca fait 5 jours je mange des planches degueux à 15 et je bois des bières c’est donc ça la vie d’un jeune parisien,insult,darija
zebi ça fait 6 fois je me trompe,insult,darija
zebi ça fait deux soir j’dors tôt à cause de migraine c’est pas là ça fait dcp deux matin j’me réveille tôt pck justement je m’endors tôt,insult,darija
zebi ça fait peur mais jveux trop voir,insult,darija
zebi ça mas bait,insult,darija
zebi ça me clc de travailler un ptn de dimanche j’aurai préféré faire le tournoi,insult,darija
zebi ca screen sans accord,insult,darija
zebi ça se voit t’es chiant irl toi,insult,darija
zebi ça sent mauvais *وجه بالدوار*  *مصاب بدوار*,insult,darija
zebi ça sert a r,insult,darija
zebi ça veut dire quoi wsh,insult,darija
zebi cabochard je hurle,insult,darija
zebi cam ou rien *مرتاح*,insult,darija
zebi cdu basket dans la défense de la turquie,insult,darija
zebi ce rom kosovar c’est trop le s il se reconnaîtra,insult,darija
zebi cest celle du jeu,insult,darija
zebi cest chaud la ça fait 45 films que je suis a deux doigts de chialer là cest chaud,insult,darija
zebi cest comme ça sie la punto est réparée,insult,darija
zebi cest des tweets de giga followmass,insult,darija
zebi cest ma soeur,insult,darija
zebi cest moche fait un effort,insult,darija
zebi cest moi ton papa,insult,darija
zebi elle voulait mwet avec son sandwich,insult,darija
zebi ellen ring il va être incroyable,insult,darija
zebi encore 10 minutes de souffrance de musiques clasuées c bon laa,insult,darija
zebi enfin un mec qui explique calmement,insult,darija
zebi envoyer la vidéo dla meuf qui se fais oue la tête la jveux voir,insult,darija
zebi esmo draw a7a,insult,darija
zebi est international *فراشه*,insult,darija
zebi et mes frappes tu les comptes pas dans les stats,insult,darija
zebi et tu veux pas m’accompagner quand j’en prend une,insult,darija
zebi facho,insult,darija
zebi faites moi passer les 200 j’fais que descendre,insult,darija
zebi fallait dire oui,insult,darija
zebi faut j’trouve un truc à faire pour pas dormir,insult,darija
zebi faut jdorme enft,insult,darija
zebi faut pas me donner a boire moi,insult,darija
zebi faut que j’arrête de boire la,insult,darija
zebi fi fomi *غاضب* we nti raki meliha,insult,darija
zebi fi ra9bti,insult,darija
zebi flo t’es raide,insult,darija
zebi foden,insult,darija
zebi fréro repose toi bien le reuf,insult,darija
zebi frr toute notre enfance sur la ds et tout frr,insult,darija
zebi g casser mon masque et celui de rechange car ma tête est trop grosse,insult,darija
zebi g cru t’avais mn prenom en tn g louche,insult,darija
zebi g oublié d’installer j’installe dm,insult,darija
zebi g oublier mes écouteurs a saint claude jvais vivre sans pendant une semaine,insult,darija
zebi g pas d’amis,insult,darija
zebi g pas le droit de prendre les transports,insult,darija
zebi ga naar kapper,insult,darija
zebi giroud il a marqué,insult,darija
zebi grr lt3,insult,darija
zebi hada ouine khroj fel cinema,insult,darija
zebi hadi slogoura *فرح*,insult,darija
zebi hier c t l’anniv le mariage de toute la planète zebi,insult,darija
zebi i get 2 likes max,insult,darija
zebi il a eu mandat avec attentat h24 et pandémie mondiale normal que ça soit pas comme chirac,insult,darija
zebi il a marqué j’ai rien posé,insult,darija
zebi il a même pas marqué,insult,darija
zebi il a tenu 8 rounds,insult,darija
zebi il est 4h jentend des siphons,insult,darija
zebi il est incroyable lépisode final de lucifer,insult,darija
zebi il est partout ce dossier,insult,darija
zebi il est pas sur deezer la,insult,darija
zebi il est reparti faire une croisade,insult,darija
zebi il est temps là,insult,darija
zebi il fait 30c ms jai envie de manger des ramyeon,insult,darija
zebi il fait trop chaud et ma clim est peté,insult,darija
zebi il fait trop chaud pour dormir,insult,darija
zebi il le sait mdr,insult,darija
zebi il me degoute,insult,darija
zebi il reste 1 minutes tu connecte le menton tu vois ses yeux blancs mais tenchaine pas tfou nate ntr tfou,insult,darija
zebi il te faut d lunettes,insult,darija
zebi il y a tout l’europe qui essaye de m’appeler,insult,darija
zebi ils cassent les couilles,insult,darija
zebi ils jouent comme si c’était la finale de la can et nous on jouent comme si on étaient au city,insult,darija
zebi ils me demandent une cb,insult,darija
zebi ils ont fait un emoji françois cluzet *بالغ* *كرسي متحرك بمحرك*,insult,darija
zebi ils ont le ballon ils tirent n’importe où,insult,darija
zebi ils vont tout niquer,insult,darija
zebi incroyable sa carte c quoi pour vous le top de cet event,insult,darija
zebi inox,insult,darija
zebi inscrivez vos gosses au tennis après on se retrouve avec ce genre de second tour à rolland garros,insult,darija
zebi invincible c’est quoi ce bordel,insult,darija
zębi is *الي الخلف* *علامه تعجب ثقيله* ,insult,darija
zebi mon pays *العلم لروسيا* perd je fonds mais on je me souviens qu’on a putin comme président *مسح* *قبضه* *قبضه*,insult,darija
zebi mwgod diman,insult,darija
zebi nadal,insult,darija
zebi nadal a perdu,insult,darija
zebi nadal qui perds j’ai envie de me flinguer,insult,darija
zebi not stonks jai fais aucun tournois rematch cette semaine et yavais pas wyf semaine a 0e,insult,darija
zebi notre latéral gauche sur le 2e match cétait bruno collaço jai juré,insult,darija
zebi nous n’avons pas eu ce choix pour le vaccin *لا نري الشر*,insult,darija
zebi nvm,insult,darija
zebi obligé de repousser mon entraînement à l’aprem,insult,darija
zebi on a mit toute nos thune sur gerson *بخيبه امل بالارتياح*,insult,darija
zebi on commence tous à 8 ou c’est comment pour le grand oral,insult,darija
zebi on dirait un transgenre écolo du 19eme,insult,darija
zebi on dirait une poupée russe,insult,darija
zebi on encore cette merde à 5h,insult,darija
zebi on est 9 sur un compte spotify on dirait le ps plus que gratte mes cousins la,insult,darija
zebi on est à 3 et on arrive pas terminer ce ptn de tp,insult,darija
zebi on est dans un cul de sac,insult,darija
zebi on est en 2007,insult,darija
zebi on est trop faible bordel,insult,darija
zebi on est vieux,insult,darija
zebi on fait des grillades mon père est tombé parterre il a fait tomber les grillades dans le barbecue *تنهد*,insult,darija
zebi on ma gaché mon brushing,insult,darija
zebi on pari combien ils vont faire dla d,insult,darija
zebi on passe de lespagne cassis à mèze cest terrible,insult,darija
zebi on va vous baiser comme en 2018,insult,darija
zebi on voit pas la balle *تنهد*,insult,darija
zebi parle en épisode tu me parle de saison,insult,darija
zebi pas eriksen *خاءب الامل*,insult,darija
zebi plus ça va plus les gens arrête pas de munfo quaije fais de mal,insult,darija
zebi plus grand que notre studio où on a dormi dans de loxygène liquide,insult,darija
zebi pourquoi frank ocean il veut me faire pleurer comme ça,insult,darija
zebi pourquoi il me fait ca,insult,darija
zebi pq chu pas au seven avc mes sang,insult,darija
zebi pq jai tweeter sa,insult,darija
zebi pq je dors pas,insult,darija
zebi précise aussi,insult,darija
zebi premier combat il lui a casser le coude azy ça heyef mais cétait tlmnt technique,insult,darija
zebi putain le gros stress pour rien mon coeur aled,insult,darija
zebi qd t’as le nez bouché comment c’est dur de respirer,insult,darija
zebi qu’ils mettent une option à activer ou pas dans ce cas faites pas les cons par pitié,insult,darija
zebi quand y a plus le masque jai 3 boutons qui me claque le bise,insult,darija
zebi que je suis,insult,darija
zebi que la semaine prochaine je recommence xd je veux mourir,insult,darija
zebi quel bail la *تنهد*,insult,darija
zebi quelle flemme les rattrapages nique les longues études,insult,darija
zebi questu fou la,insult,darija
zebi racontes,insult,darija
zebi rafa remets toi dedans,insult,darija
zebi rani b changla,insult,darija
zebi respecter moi ces lucki,insult,darija
zebi réveil toi,insult,darija
zebi réveille toi garçon,insult,darija
zebi réveille toi mon frère,insult,darija
zebi rmc remboursez l’argent votre combat qui bug,insult,darija
zébi sa bug trop wallah,insult,darija
zebi sa fais les aveugles blata,insult,darija
zebi sa piscine c qlq chose,insult,darija
zebi sa prend 10sec met le son en fond et fait za3ma t triste,insult,darija
zebi sardoche mid on a perdu samer,insult,darija
zebi scamming again,insult,darija
zebi sérieux 40 ans juste pour un remake bande de flûtiste,insult,darija
zebi si le cadeau de ma meilleure shab il arrive pas avant vendredi jv peter un tete,insult,darija
zebi si on suit c’que j’ai appris de moi je tagué des murs de toilettes et fume du shit en séchant les cours,insult,darija
zebi si t’es un bon partie je t’aimerai que si tu ne l’ai pas personnellement *فرح*,insult,darija
zebi si tétais pas en pv je taurais identifié ma couz,insult,darija
zebi si tu peut sortir ojd vrai chui chaud,insult,darija
zebi sinon tu prends la couette de ses mains genre tu tires super fort et apres c tpi qui t enroule dedans,insult,darija
zebi skinny d qwa oh la vie d ma mere,insult,darija
zebi skinny de koi,insult,darija
zebi son coup droit court croisé si c’est pas de la chance jsp ce que c’est,insult,darija
zebi sono le 1630 dove sei,insult,darija
zébi stop,insult,darija
zebi sur parcoursup c’est marqué que je dois finir l’inscription en faisant moi meme la demande en payant 96 j’crois,insult,darija
zebi sur snap tu rechercher qui a regardé ta story,insult,darija
zebi t sadomaso toi aussi que sa me demande le lien frr,insult,darija
zebi t’as 17 vg tu forces,insult,darija
zebi t’écoutes rien hein bref passons ce sujet,insult,darija
zebi t’es chaud on se parle en snap rouges vite fait,insult,darija
zebi t’es vrm trop con,insult,darija
zebi t9t3t bghit garo,insult,darija
zebi tes aussi utile quarsenal en premier league,insult,darija
zebi tiran rah boom,insult,darija
zebi toi ta vraiment rien a faire de ton samedi,insult,darija
zebi ton meme bien calé ça m’a finis honnêtement,insult,darija
zebi ton pere c bientôt la fête d reup,insult,darija
zebi top sa fait longtemps j’en ai pas fait sayez jss fini j’ss bon qu’a insulter mtn,insult,darija
zebi tous le monde dort *وجه يتثاءب*,insult,darija
zebi tout le monde dort,insult,darija
zebi toute mes questions tes réponses elles sont nuls ça me zehef,insult,darija
zebi trampoline te3 nouingus,insult,darija
zebi triste,insult,darija
zebi trop bien,insult,darija
zebi trop de chatte nous vrm aucune idée,insult,darija
zebi trouve ton truc moi nickel ça va,insult,darija
zebi tsais javais oublié ce détail la dernière fois jallais à la piscine je pesais 80kg max mtnt jen fais 110,insult,darija
zebi tu connais pas,insult,darija
zebi tu fais honte *شخص تغطيه الوجه باليد*  *علامه الذكور* ,insult,darija
zebi tu m’as refait ma journée zin,insult,darija
zebi tu me donnes envie,insult,darija
zebi tu passes pas dans ma tl,insult,darija
zebi tu pouvais pas me dire exactement ou bv genre que jme sente frais,insult,darija
zebi tu vas l’appeler sasuke tvas faire tes meilleurs story snap chu trop presser,insult,darija
zebi tu veut quoi t’a déjà tout écouter,insult,darija
zebi tu veux quoi toi,insult,darija
zebi tu vie sur twitter toi,insult,darija
